"Domain.Code","Domain","Area.Code","Area","Element.Code","Element","Item.Code","Item","Year.Code","Year","Unit","Value","Flag","Flag.Description"
"FO","Forestry Production and Trade",28,"Myanmar",5922,"Export Value",1651,"Industrial roundwood, coniferous (export/import)",2001,2001,"1000 US$",0,"F","FAO estimate"
"FO","Forestry Production and Trade",28,"Myanmar",5922,"Export Value",1651,"Industrial roundwood, coniferous (export/import)",2002,2002,"1000 US$",3256,"*","Unofficial figure"
"FO","Forestry Production and Trade",28,"Myanmar",5922,"Export Value",1651,"Industrial roundwood, coniferous (export/import)",2003,2003,"1000 US$",4331,"*","Unofficial figure"
"FO","Forestry Production and Trade",28,"Myanmar",5922,"Export Value",1651,"Industrial roundwood, coniferous (export/import)",2004,2004,"1000 US$",5649,"*","Unofficial figure"
"FO","Forestry Production and Trade",28,"Myanmar",5922,"Export Value",1651,"Industrial roundwood, coniferous (export/import)",2005,2005,"1000 US$",6820,"*","Unofficial figure"
"FO","Forestry Production and Trade",28,"Myanmar",5922,"Export Value",1651,"Industrial roundwood, coniferous (export/import)",2006,2006,"1000 US$",5640,"F","FAO estimate"
"FO","Forestry Production and Trade",28,"Myanmar",5922,"Export Value",1651,"Industrial roundwood, coniferous (export/import)",2007,2007,"1000 US$",10406,"*","Unofficial figure"
"FO","Forestry Production and Trade",28,"Myanmar",5922,"Export Value",1651,"Industrial roundwood, coniferous (export/import)",2008,2008,"1000 US$",8294,"*","Unofficial figure"
"FO","Forestry Production and Trade",28,"Myanmar",5922,"Export Value",1651,"Industrial roundwood, coniferous (export/import)",2009,2009,"1000 US$",2679,"*","Unofficial figure"
"FO","Forestry Production and Trade",28,"Myanmar",5922,"Export Value",1651,"Industrial roundwood, coniferous (export/import)",2010,2010,"1000 US$",3463,"*","Unofficial figure"
"FO","Forestry Production and Trade",28,"Myanmar",5922,"Export Value",1651,"Industrial roundwood, coniferous (export/import)",2011,2011,"1000 US$",5529,"*","Unofficial figure"
"FO","Forestry Production and Trade",28,"Myanmar",5922,"Export Value",1651,"Industrial roundwood, coniferous (export/import)",2012,2012,"1000 US$",5010,"*","Unofficial figure"
"FO","Forestry Production and Trade",28,"Myanmar",5922,"Export Value",1651,"Industrial roundwood, coniferous (export/import)",2013,2013,"1000 US$",5871,"*","Unofficial figure"
"FO","Forestry Production and Trade",28,"Myanmar",5922,"Export Value",1651,"Industrial roundwood, coniferous (export/import)",2014,2014,"1000 US$",3451,"*","Unofficial figure"
"FO","Forestry Production and Trade",28,"Myanmar",5922,"Export Value",1651,"Industrial roundwood, coniferous (export/import)",2015,2015,"1000 US$",971,"*","Unofficial figure"
"FO","Forestry Production and Trade",28,"Myanmar",5922,"Export Value",1651,"Industrial roundwood, coniferous (export/import)",2016,2016,"1000 US$",971,"F","FAO estimate"
"FO","Forestry Production and Trade",28,"Myanmar",5922,"Export Value",1651,"Industrial roundwood, coniferous (export/import)",2017,2017,"1000 US$",971,"Fp","Previous year"
"FO","Forestry Production and Trade",28,"Myanmar",5616,"Import Quantity",1657,"Industrial roundwood, non-coniferous tropical (export/import)",1990,1990,"m3",54,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5616,"Import Quantity",1657,"Industrial roundwood, non-coniferous tropical (export/import)",1991,1991,"m3",10300,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5616,"Import Quantity",1657,"Industrial roundwood, non-coniferous tropical (export/import)",1992,1992,"m3",190,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5616,"Import Quantity",1657,"Industrial roundwood, non-coniferous tropical (export/import)",1994,1994,"m3",0,"F","FAO estimate"
"FO","Forestry Production and Trade",28,"Myanmar",5616,"Import Quantity",1657,"Industrial roundwood, non-coniferous tropical (export/import)",1995,1995,"m3",0,"F","FAO estimate"
"FO","Forestry Production and Trade",28,"Myanmar",5616,"Import Quantity",1657,"Industrial roundwood, non-coniferous tropical (export/import)",1996,1996,"m3",0,"F","FAO estimate"
"FO","Forestry Production and Trade",28,"Myanmar",5616,"Import Quantity",1657,"Industrial roundwood, non-coniferous tropical (export/import)",1997,1997,"m3",0,"F","FAO estimate"
"FO","Forestry Production and Trade",28,"Myanmar",5616,"Import Quantity",1657,"Industrial roundwood, non-coniferous tropical (export/import)",1998,1998,"m3",0,"F","FAO estimate"
"FO","Forestry Production and Trade",28,"Myanmar",5616,"Import Quantity",1657,"Industrial roundwood, non-coniferous tropical (export/import)",1999,1999,"m3",0,"F","FAO estimate"
"FO","Forestry Production and Trade",28,"Myanmar",5616,"Import Quantity",1657,"Industrial roundwood, non-coniferous tropical (export/import)",2000,2000,"m3",0,"F","FAO estimate"
"FO","Forestry Production and Trade",28,"Myanmar",5616,"Import Quantity",1657,"Industrial roundwood, non-coniferous tropical (export/import)",2001,2001,"m3",0,"F","FAO estimate"
"FO","Forestry Production and Trade",28,"Myanmar",5616,"Import Quantity",1657,"Industrial roundwood, non-coniferous tropical (export/import)",2002,2002,"m3",0,"F","FAO estimate"
"FO","Forestry Production and Trade",28,"Myanmar",5616,"Import Quantity",1657,"Industrial roundwood, non-coniferous tropical (export/import)",2003,2003,"m3",0,"F","FAO estimate"
"FO","Forestry Production and Trade",28,"Myanmar",5616,"Import Quantity",1657,"Industrial roundwood, non-coniferous tropical (export/import)",2004,2004,"m3",0,"F","FAO estimate"
"FO","Forestry Production and Trade",28,"Myanmar",5616,"Import Quantity",1657,"Industrial roundwood, non-coniferous tropical (export/import)",2005,2005,"m3",0,"F","FAO estimate"
"FO","Forestry Production and Trade",28,"Myanmar",5616,"Import Quantity",1657,"Industrial roundwood, non-coniferous tropical (export/import)",2006,2006,"m3",0,"Fp","Previous year"
"FO","Forestry Production and Trade",28,"Myanmar",5616,"Import Quantity",1657,"Industrial roundwood, non-coniferous tropical (export/import)",2007,2007,"m3",0,"Fp","Previous year"
"FO","Forestry Production and Trade",28,"Myanmar",5616,"Import Quantity",1657,"Industrial roundwood, non-coniferous tropical (export/import)",2008,2008,"m3",0,"Fp","Previous year"
"FO","Forestry Production and Trade",28,"Myanmar",5616,"Import Quantity",1657,"Industrial roundwood, non-coniferous tropical (export/import)",2009,2009,"m3",0,"Fp","Previous year"
"FO","Forestry Production and Trade",28,"Myanmar",5616,"Import Quantity",1657,"Industrial roundwood, non-coniferous tropical (export/import)",2010,2010,"m3",0,"Fp","Previous year"
"FO","Forestry Production and Trade",28,"Myanmar",5616,"Import Quantity",1657,"Industrial roundwood, non-coniferous tropical (export/import)",2011,2011,"m3",0,"Fp","Previous year"
"FO","Forestry Production and Trade",28,"Myanmar",5616,"Import Quantity",1657,"Industrial roundwood, non-coniferous tropical (export/import)",2012,2012,"m3",0,"Fp","Previous year"
"FO","Forestry Production and Trade",28,"Myanmar",5616,"Import Quantity",1657,"Industrial roundwood, non-coniferous tropical (export/import)",2013,2013,"m3",0,"Fp","Previous year"
"FO","Forestry Production and Trade",28,"Myanmar",5616,"Import Quantity",1657,"Industrial roundwood, non-coniferous tropical (export/import)",2014,2014,"m3",42,"*","Unofficial figure"
"FO","Forestry Production and Trade",28,"Myanmar",5616,"Import Quantity",1657,"Industrial roundwood, non-coniferous tropical (export/import)",2015,2015,"m3",0,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5616,"Import Quantity",1657,"Industrial roundwood, non-coniferous tropical (export/import)",2016,2016,"m3",0,"F","FAO estimate"
"FO","Forestry Production and Trade",28,"Myanmar",5616,"Import Quantity",1657,"Industrial roundwood, non-coniferous tropical (export/import)",2017,2017,"m3",0,"Fp","Previous year"
"FO","Forestry Production and Trade",28,"Myanmar",5622,"Import Value",1657,"Industrial roundwood, non-coniferous tropical (export/import)",1990,1990,"1000 US$",5,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5622,"Import Value",1657,"Industrial roundwood, non-coniferous tropical (export/import)",1991,1991,"1000 US$",960,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5622,"Import Value",1657,"Industrial roundwood, non-coniferous tropical (export/import)",1992,1992,"1000 US$",17,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5622,"Import Value",1657,"Industrial roundwood, non-coniferous tropical (export/import)",1994,1994,"1000 US$",0,"F","FAO estimate"
"FO","Forestry Production and Trade",28,"Myanmar",5622,"Import Value",1657,"Industrial roundwood, non-coniferous tropical (export/import)",1995,1995,"1000 US$",0,"F","FAO estimate"
"FO","Forestry Production and Trade",28,"Myanmar",5622,"Import Value",1657,"Industrial roundwood, non-coniferous tropical (export/import)",1996,1996,"1000 US$",0,"F","FAO estimate"
"FO","Forestry Production and Trade",28,"Myanmar",5622,"Import Value",1657,"Industrial roundwood, non-coniferous tropical (export/import)",1997,1997,"1000 US$",0,"F","FAO estimate"
"FO","Forestry Production and Trade",28,"Myanmar",5622,"Import Value",1657,"Industrial roundwood, non-coniferous tropical (export/import)",1998,1998,"1000 US$",0,"F","FAO estimate"
"FO","Forestry Production and Trade",28,"Myanmar",5622,"Import Value",1657,"Industrial roundwood, non-coniferous tropical (export/import)",1999,1999,"1000 US$",0,"F","FAO estimate"
"FO","Forestry Production and Trade",28,"Myanmar",5622,"Import Value",1657,"Industrial roundwood, non-coniferous tropical (export/import)",2000,2000,"1000 US$",0,"F","FAO estimate"
"FO","Forestry Production and Trade",28,"Myanmar",5622,"Import Value",1657,"Industrial roundwood, non-coniferous tropical (export/import)",2001,2001,"1000 US$",0,"F","FAO estimate"
"FO","Forestry Production and Trade",28,"Myanmar",5622,"Import Value",1657,"Industrial roundwood, non-coniferous tropical (export/import)",2002,2002,"1000 US$",0,"F","FAO estimate"
"FO","Forestry Production and Trade",28,"Myanmar",5622,"Import Value",1657,"Industrial roundwood, non-coniferous tropical (export/import)",2003,2003,"1000 US$",0,"F","FAO estimate"
"FO","Forestry Production and Trade",28,"Myanmar",5622,"Import Value",1657,"Industrial roundwood, non-coniferous tropical (export/import)",2004,2004,"1000 US$",0,"F","FAO estimate"
"FO","Forestry Production and Trade",28,"Myanmar",5622,"Import Value",1657,"Industrial roundwood, non-coniferous tropical (export/import)",2005,2005,"1000 US$",0,"F","FAO estimate"
"FO","Forestry Production and Trade",28,"Myanmar",5622,"Import Value",1657,"Industrial roundwood, non-coniferous tropical (export/import)",2006,2006,"1000 US$",0,"Fp","Previous year"
"FO","Forestry Production and Trade",28,"Myanmar",5622,"Import Value",1657,"Industrial roundwood, non-coniferous tropical (export/import)",2007,2007,"1000 US$",0,"Fp","Previous year"
"FO","Forestry Production and Trade",28,"Myanmar",5622,"Import Value",1657,"Industrial roundwood, non-coniferous tropical (export/import)",2008,2008,"1000 US$",0,"Fp","Previous year"
"FO","Forestry Production and Trade",28,"Myanmar",5622,"Import Value",1657,"Industrial roundwood, non-coniferous tropical (export/import)",2009,2009,"1000 US$",0,"Fp","Previous year"
"FO","Forestry Production and Trade",28,"Myanmar",5622,"Import Value",1657,"Industrial roundwood, non-coniferous tropical (export/import)",2010,2010,"1000 US$",0,"Fp","Previous year"
"FO","Forestry Production and Trade",28,"Myanmar",5622,"Import Value",1657,"Industrial roundwood, non-coniferous tropical (export/import)",2011,2011,"1000 US$",0,"Fp","Previous year"
"FO","Forestry Production and Trade",28,"Myanmar",5622,"Import Value",1657,"Industrial roundwood, non-coniferous tropical (export/import)",2012,2012,"1000 US$",0,"Fp","Previous year"
"FO","Forestry Production and Trade",28,"Myanmar",5622,"Import Value",1657,"Industrial roundwood, non-coniferous tropical (export/import)",2013,2013,"1000 US$",0,"Fp","Previous year"
"FO","Forestry Production and Trade",28,"Myanmar",5622,"Import Value",1657,"Industrial roundwood, non-coniferous tropical (export/import)",2014,2014,"1000 US$",109,"*","Unofficial figure"
"FO","Forestry Production and Trade",28,"Myanmar",5622,"Import Value",1657,"Industrial roundwood, non-coniferous tropical (export/import)",2015,2015,"1000 US$",0,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5622,"Import Value",1657,"Industrial roundwood, non-coniferous tropical (export/import)",2016,2016,"1000 US$",0,"F","FAO estimate"
"FO","Forestry Production and Trade",28,"Myanmar",5622,"Import Value",1657,"Industrial roundwood, non-coniferous tropical (export/import)",2017,2017,"1000 US$",0,"Fp","Previous year"
"FO","Forestry Production and Trade",28,"Myanmar",5916,"Export Quantity",1657,"Industrial roundwood, non-coniferous tropical (export/import)",1990,1990,"m3",1412302,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5916,"Export Quantity",1657,"Industrial roundwood, non-coniferous tropical (export/import)",1991,1991,"m3",1185339,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5916,"Export Quantity",1657,"Industrial roundwood, non-coniferous tropical (export/import)",1992,1992,"m3",1189242,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5916,"Export Quantity",1657,"Industrial roundwood, non-coniferous tropical (export/import)",1993,1993,"m3",927294,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5916,"Export Quantity",1657,"Industrial roundwood, non-coniferous tropical (export/import)",1994,1994,"m3",601700,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5916,"Export Quantity",1657,"Industrial roundwood, non-coniferous tropical (export/import)",1995,1995,"m3",612100,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5916,"Export Quantity",1657,"Industrial roundwood, non-coniferous tropical (export/import)",1996,1996,"m3",409400,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5916,"Export Quantity",1657,"Industrial roundwood, non-coniferous tropical (export/import)",1997,1997,"m3",423000,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5916,"Export Quantity",1657,"Industrial roundwood, non-coniferous tropical (export/import)",1998,1998,"m3",656000,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5916,"Export Quantity",1657,"Industrial roundwood, non-coniferous tropical (export/import)",1999,1999,"m3",980000,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5916,"Export Quantity",1657,"Industrial roundwood, non-coniferous tropical (export/import)",2000,2000,"m3",1115500,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5916,"Export Quantity",1657,"Industrial roundwood, non-coniferous tropical (export/import)",2001,2001,"m3",1011200,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5916,"Export Quantity",1657,"Industrial roundwood, non-coniferous tropical (export/import)",2002,2002,"m3",1086671,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5916,"Export Quantity",1657,"Industrial roundwood, non-coniferous tropical (export/import)",2003,2003,"m3",1279580,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5916,"Export Quantity",1657,"Industrial roundwood, non-coniferous tropical (export/import)",2004,2004,"m3",1370198,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5916,"Export Quantity",1657,"Industrial roundwood, non-coniferous tropical (export/import)",2005,2005,"m3",2819202,"*","Unofficial figure"
"FO","Forestry Production and Trade",28,"Myanmar",5916,"Export Quantity",1657,"Industrial roundwood, non-coniferous tropical (export/import)",2006,2006,"m3",1958550,"*","Unofficial figure"
